Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2814.4698316830177
DRG39,OUT035,808.090950485675
FDU32,OUT049,2084.84916898702
FDY27,OUT049,3088.659180815683
NCP54,OUT013,2002.814724264293
NCZ41,OUT049,2128.269346109616
DRL49,OUT013,2383.440623042855
FDI05,OUT018,1134.3174949708302
FDY56,OUT045,3693.486320063909
DRC13,OUT013,1930.7810394790108
NCV29,OUT017,3145.012655461976
FDR24,OUT049,1328.0030467916617
FDZ34,OUT018,2718.9948898754733
FDP37,OUT035,2142.927469048495
FDX08,OUT027,4860.453353207247
FDS57,OUT045,2221.7399006642695
NCG18,OUT049,1646.7452648186288
FDK25,OUT018,2388.4630926528102
FDH53,OUT049,1362.7862998168368
DRI59,OUT018,3061.368273741829
FDA52,OUT046,2706.400668941765
FDT20,OUT010,120.29233310017064
FDE36,OUT019,381.35725096099026
FDI24,OUT017,2860.414468612954
FDB28,OUT018,2792.3007113992517
FDV11,OUT017,2763.4056147507745
FDP01,OUT046,2448.4563491285808
FDD34,OUT027,4226.443857198471
FDJ50,OUT027,1750.8752636305942
FDZ44,OUT013,1881.5658558123664
DRO59,OUT035,1336.2067215005038
DRB48,OUT045,627.6917931921615
FDR21,OUT018,2681.271907611374
NCE42,OUT010,621.6664509474499
FDO23,OUT046,1410.0167618831401
NCE30,OUT018,2980.4860783137783
FDQ22,OUT035,626.921987968362
FDY01,OUT045,1794.3444394361243
FDS08,OUT017,2843.8252364023706
FDG28,OUT018,3261.9353520934815
FDQ51,OUT018,646.8622013720781
FDB05,OUT017,4075.4884460450376
FDO56,OUT049,1932.27837514315
FDE02,OUT018,1298.417086241634
FDN45,OUT017,3872.3951166236343
FDS09,OUT013,736.3641109354484
NCA54,OUT018,2670.4307666090976
FDP09,OUT010,568.3481180567865
FDC53,OUT045,1524.570914396718
NCM55,OUT017,3288.8790308326966
FDL09,OUT018,2457.855078681434
FDA11,OUT019,257.1538410570909
FDA50,OUT045,1467.710745750167
FDC23,OUT017,3035.7600196658354
FDE22,OUT049,2510.004681708227
FDD23,OUT046,3346.2914069602825
NCA29,OUT049,3008.467134992441
FDK38,OUT046,2301.050350769192
DRC13,OUT046,2087.4895003990036
NCP43,OUT049,3005.3076295854635
FDX28,OUT049,1623.9486255874465
FDF08,OUT049,1373.9695173168016
FDZ33,OUT046,2370.6218619694596
FDD10,OUT049,2889.9577065058234
FDO58,OUT017,2703.9267294657097
FDI50,OUT017,3922.5343630919856
FDO58,OUT045,2756.8606727010215
FDX08,OUT013,3187.420356853087
NCK17,OUT010,116.49318881137573
FDF39,OUT035,4252.896256122676
FDU45,OUT010,285.47000453915393
NCJ18,OUT018,1688.632471376076
DRC27,OUT019,545.0955823559045
DRC25,OUT035,1492.3412795358354
FDU59,OUT035,2543.1731557132066
FDU28,OUT035,3157.1187675646675
NCP30,OUT046,630.5030533780802
FDB39,OUT018,775.7144026982908
FDE41,OUT013,1417.9344161308018
DRH11,OUT010,164.3730797577127
FDA58,OUT045,3839.2701036140033
FDU50,OUT046,1913.9475690307474
FDM34,OUT013,2130.5396746385745
FDM44,OUT027,2758.4217051464425
FDR39,OUT045,2867.763054601568
FDM25,OUT045,2890.231230400373
FDQ49,OUT049,2440.6659569288436
DRH25,OUT018,734.7257248335745
FDM09,OUT027,4597.257330661873
FDL44,OUT019,375.5840947686609
NCR42,OUT018,551.1711923321395
DRL59,OUT046,875.2507889073137
FDX43,OUT013,2690.361682101777
DRK47,OUT010,583.2250421904793
FDU48,OUT018,1957.9508033504108
FDY12,OUT045,753.5520283207874
NCN43,OUT018,1788.4244531387858
NCM55,OUT018,2719.956635483125
FDQ21,OUT027,3179.031146643964
FDX13,OUT035,4234.047856654595
NCK30,OUT027,5666.470908289608
FDG20,OUT049,2972.5204030825507
DRG27,OUT017,664.2871154377177
FDY14,OUT018,3288.7444232285243
FDP59,OUT035,1628.4105653131023
FDU60,OUT017,2838.2687421304763
NCC18,OUT019,407.68543914149836
DRJ39,OUT017,3797.8725635282817
FDS07,OUT049,1885.3228991467386
FDM08,OUT027,5434.623433386039
FDP51,OUT045,1878.0691001409834
FDU16,OUT035,1341.8411724800444
FDH12,OUT013,1762.4977783312743
DRE48,OUT010,466.957623522317
NCL42,OUT027,5704.7314497868465
FDR21,OUT045,2791.7584828095078
NCW29,OUT035,2172.893609571158
FDO11,OUT013,4343.718617853323
NCM31,OUT049,2279.655564975052
FDV35,OUT019,341.9357892804944
FDF58,OUT017,993.4565960294183
NCE43,OUT049,2920.6701910076804
FDA02,OUT035,2427.2328340945055
DRL37,OUT010,122.37240550685476
FDR24,OUT018,1306.39873371211
FDW59,OUT049,1334.7022510774195
FDS22,OUT049,775.5762756286688
FDW24,OUT017,740.7980841394273
FDU24,OUT035,1604.0591461320832
FDA21,OUT027,4917.228288872951
FDH58,OUT027,3101.422376823832
FDW36,OUT018,1407.5797082088532
FDI45,OUT027,4701.054777545992
FDU01,OUT018,2739.6588934197284
FDF35,OUT027,2979.3644501055965
FDU43,OUT019,539.6531542942301
FDE24,OUT019,317.89957282650374
FDK50,OUT049,2633.4711000964535
FDG31,OUT045,1018.4901076901656
FDC60,OUT045,1462.6197694416833
FDL36,OUT013,1474.9293429986835
FDP21,OUT013,3079.9598900345904
FDW16,OUT045,1374.571589775821
FDX02,OUT017,4023.8186701192594
FDQ58,OUT027,4001.536814360959
FDT51,OUT046,1814.4345538052096
FDD59,OUT049,1286.101948292291
NCM42,OUT018,1482.192814052044
FDA57,OUT018,567.4206165762532
FDZ48,OUT035,1810.7714514343547
FDE46,OUT045,2623.4301518171897
NCZ30,OUT019,303.05731464972564
FDB56,OUT017,3275.8279623518774
FDA25,OUT027,2825.3374179403954
FDD20,OUT013,2013.2986065230236
FDL25,OUT013,1496.8465801356017
NCO18,OUT049,3056.761480414049
FDJ45,OUT017,611.9989884074258
FDR12,OUT035,2979.8733541534084
NCF19,OUT010,126.35638500074013
FDK25,OUT046,2813.6804250097666
NCR17,OUT046,1902.7381534507022
FDC52,OUT046,2442.325377341277
NCA54,OUT017,3177.557762729563
FDR45,OUT010,595.1593205343307
NCM19,OUT049,1883.4302449663642
FDF39,OUT027,5616.405710930665
FDX23,OUT049,1524.8008985934096
FDD58,OUT027,2737.602525176992
FDX28,OUT013,1658.7698442971619
NCD31,OUT013,2545.587151089225
FDU57,OUT018,2155.774818575982
FDI27,OUT046,747.9385171251627
NCM42,OUT046,1873.1142632683245
FDD32,OUT027,2408.1944029184083
FDI34,OUT013,3741.68202177642
NCM29,OUT049,2136.357004912476
FDG46,OUT018,1585.629884100497
DRC01,OUT010,138.83176596800627
FDB15,OUT027,5616.405710930665
NCA17,OUT027,3927.5520875352217
FDF10,OUT046,2595.3364116967914
FDR26,OUT027,4842.559660113164
FDI02,OUT049,1813.189666451063
NCM54,OUT010,288.63930353569214
FDF14,OUT013,2257.1694754153064
FDJ33,OUT010,279.0395707965959
FDM20,OUT035,4143.748183349311
FDC03,OUT027,5114.828982699751
NCX05,OUT046,2031.3866295047064
NCM41,OUT027,2617.858321794327
NCU29,OUT010,357.15964561606853
FDQ59,OUT017,1392.5310172340014
FDH46,OUT010,258.3216160143161
FDH09,OUT013,741.4582292041176
NCD06,OUT045,702.0456110790711
FDC15,OUT035,2665.7106966730867
DRD37,OUT027,1500.0725321506752
FDT28,OUT027,3936.6656237305224
FDR28,OUT027,4308.406998818833
FDT38,OUT017,1343.0942909928237
FDV34,OUT027,2231.8407269399127
FDY52,OUT035,1014.4992352053454
FDB34,OUT013,1383.3676595160746
DRL23,OUT018,1404.500263226713
DRB24,OUT046,2267.356188147279
FDJ50,OUT046,911.7659696284034
FDQ49,OUT035,2558.329748329149
FDP20,OUT035,2101.770994795514
FDV19,OUT027,4179.121227448802
NCR54,OUT045,2940.688959817735
FDO09,OUT010,764.0219344808098
FDS57,OUT018,1983.8436120897895
FDN10,OUT049,1995.0434302273509
FDV23,OUT049,2112.6917865458167
FDY28,OUT049,3600.869426957498
DRG51,OUT013,2532.3121473267356
FDD45,OUT019,257.1538410570909
NCL18,OUT027,5089.948185158194
NCM29,OUT013,2057.2644413858584
FDF17,OUT027,5123.649748603388
FDE22,OUT017,2504.613412858663
FDQ22,OUT017,600.5745006080255
FDS01,OUT013,3134.7211966070236
FDW35,OUT027,1405.5350832149447
FDJ33,OUT046,2112.6563437147643
NCF54,OUT035,2983.557662664035
FDE09,OUT013,1803.4670599503925
NCE06,OUT045,2482.416100311647
DRH49,OUT049,1355.1989160563887
FDY43,OUT045,2928.639354464659
NCT05,OUT017,4125.284772435833
FDZ34,OUT045,3105.1033256218757
FDL38,OUT017,1371.090123059466
FDZ31,OUT017,3353.199966594701
FDR14,OUT035,865.3733871360597
NCN54,OUT049,1319.6038730105572
NCC42,OUT027,3696.408200136261
FDK08,OUT017,1757.1174863053786
FDP59,OUT013,1641.5596353914964
FDV22,OUT035,2760.833247173879
FDD33,OUT035,4033.641383909905
DRE60,OUT027,5506.671594147436
FDK52,OUT046,3552.4055931908074
FDA02,OUT017,2582.0180413462053
FDM56,OUT049,1751.6629703242593
FDE57,OUT035,2241.950755138144
FDM32,OUT045,1354.9613889841362
NCQ30,OUT027,3172.8044453502707
FDQ27,OUT027,2837.1025654770488
FDT60,OUT027,3229.8055351800167
FDU43,OUT049,3860.9723644120827
NCO55,OUT035,1669.0045268438903
FDG02,OUT045,3088.9310730403568
FDJ28,OUT013,3097.5782418750837
FDP40,OUT045,1773.3178292270893
FDJ38,OUT045,3078.293084312316
NCC54,OUT017,4019.114518332148
NCZ41,OUT046,2122.2667423065564
FDK38,OUT019,322.51596531106696
FDU52,OUT013,2294.2706968048547
FDC40,OUT046,1254.482318447441
NCR30,OUT017,1246.3485922907437
NCN18,OUT017,1871.187842834961
FDB50,OUT035,1352.2946120277543
FDG04,OUT013,3184.51520643397
FDR26,OUT035,2855.5207051564644
NCT17,OUT018,2747.537740103641
FDX35,OUT027,5502.874893278852
FDS12,OUT046,2102.9366799583104
NCZ29,OUT027,3278.076244639985
FDB38,OUT010,390.7714507888831
FDP12,OUT013,638.7442075665842
FDP22,OUT046,840.1438418097135
FDS26,OUT018,3370.8569806098244
FDR52,OUT046,3219.1391377319624
DRJ13,OUT046,2803.9754333824367
FDU48,OUT027,3378.356716339713
FDE29,OUT035,935.4430384108492
NCT29,OUT049,2093.066109992695
DRK37,OUT018,2689.3530805669407
FDK55,OUT046,1343.122621288365
FDR07,OUT046,1474.814170568823
FDO21,OUT027,5464.5985476698
FDK46,OUT049,4065.2677507630597
FDB12,OUT045,1557.8288265370343
FDT31,OUT027,4994.321811402486
FDJ33,OUT045,1905.0365289858191
FDC26,OUT027,2987.6144082734104
NCQ02,OUT045,2925.8650338352622
FDP08,OUT010,483.9920512972
FDB11,OUT027,5484.402710311559
FDV55,OUT013,2532.5795628167875
FDW20,OUT049,2086.908643543691
NCJ18,OUT019,303.05731464972564
FDC41,OUT018,1099.3091893602998
FDE14,OUT027,2755.265622917871
FDG35,OUT013,2898.642038350775
FDF45,OUT035,916.186488934684
FDS19,OUT027,2317.0063019046156
FDS58,OUT019,362.43186697153794
FDA26,OUT017,3822.785945424338
FDM32,OUT049,1349.4388767228188
FDL45,OUT046,2181.616007723164
FDZ55,OUT049,2481.0755428305697
FDY37,OUT049,2299.1172068191404
FDO46,OUT046,3381.5931830062314
FDQ60,OUT046,2014.0029984427172
FDA19,OUT018,1857.3191561573817
FDL15,OUT046,2565.1198480778776
FDM10,OUT018,3005.6527493034173
NCL05,OUT017,653.1610417049551
DRK49,OUT010,120.96188649155717
NCE18,OUT027,5665.912524022942
FDG40,OUT049,669.4961784406737
DRI59,OUT045,3565.9051547675977
FDK28,OUT035,4207.585935809066
NCD06,OUT019,119.12468333151757
FDO11,OUT019,546.2908243590077
FDK27,OUT046,2070.4215495604644
FDT43,OUT027,1679.8959093100739
FDD38,OUT018,1369.463395274049
FDA16,OUT049,3607.0857380328844
FDL14,OUT027,3973.6806233989632
NCM17,OUT049,780.0247360404792
FDD20,OUT045,1909.0122879901762
FDA40,OUT045,1352.0456158600518
FDL43,OUT045,1332.5729870813595
FDV15,OUT045,1584.9212760141306
FDE52,OUT046,1373.2707297152804
NCL17,OUT010,331.8974566734459
NCJ31,OUT045,3807.5633229176597
FDR60,OUT045,1301.0814800880064
NCA18,OUT035,1892.0184550318052
FDS21,OUT027,1994.2175250048676
FDW09,OUT035,1338.1358094471032
FDL26,OUT035,2623.1633869552716
FDS47,OUT018,1273.8413028060147
FDC39,OUT046,3634.3191213180016
FDT51,OUT035,1764.9856315845898
FDK40,OUT035,4069.56718538872
NCG19,OUT045,3767.0224038498704
FDZ07,OUT046,956.8569336933426
FDF08,OUT027,2590.6574403006452
FDO04,OUT013,807.154801360476
FDK41,OUT018,1198.7655950727783
FDP15,OUT049,4131.127612766023
NCD43,OUT018,1421.0906662279044
NCP18,OUT013,2390.516034531247
FDZ51,OUT046,1444.06574246337
DRH13,OUT035,1697.3853103387453
FDF38,OUT045,662.572301138393
NCI43,OUT045,713.7395866070851
FDM38,OUT027,1835.3670538909626
FDS03,OUT013,1013.2953521731973
DRJ47,OUT017,2917.470877845763
FDT50,OUT010,237.45088442803507
FDV02,OUT046,2785.6207920151546
NCG18,OUT017,1759.1927667268385
FDW52,OUT046,2875.394669331068
FDS40,OUT035,626.426406506399
FDN31,OUT017,3309.824158516376
FDA37,OUT045,1890.1288014258723
FDA15,OUT046,3752.436692036649
FDL39,OUT046,2858.614271948261
FDJ53,OUT045,1861.7151328985472
FDX22,OUT013,3300.867378891332
NCZ42,OUT045,3945.4453984784896
FDD56,OUT027,4806.294433409415
FDD40,OUT017,3230.3096773344996
FDS50,OUT013,3596.1229345957813
NCN14,OUT013,3071.456418827808
FDT15,OUT013,3230.8799108174926
NCS18,OUT027,2937.025040613732
NCO26,OUT010,295.630687780564
FDF58,OUT018,867.3552622544306
NCB19,OUT013,1440.1352876419294
FDH26,OUT017,2256.370830332651
DRB24,OUT027,3966.771329730869
FDA49,OUT018,1259.992527187904
FDB32,OUT045,1450.704549326519
FDI36,OUT017,3352.581251911243
NCA17,OUT010,358.61224166043576
FDH22,OUT013,1925.6574094061723
NCM26,OUT018,2258.4992587442835
FDT15,OUT027,4879.34395698769
FDB16,OUT018,1254.069841684507
NCP54,OUT027,3187.0761815554793
FDJ36,OUT013,1639.6862208763823
FDO28,OUT045,1856.2754643307226
FDU09,OUT013,811.1980862491758
FDF29,OUT017,2241.3031004115946
FDY08,OUT013,2207.411544490731
DRJ59,OUT018,550.1510874180558
FDT23,OUT027,2368.486227012041
FDU15,OUT018,551.3573102595753
FDT47,OUT013,1592.1378078259115
FDI53,OUT019,382.9176473913351
FDR59,OUT018,3349.0869250592
FDD53,OUT035,649.5395701847003
FDY51,OUT017,3875.2070499634415
FDT04,OUT049,687.073692043637
FDU51,OUT049,2895.057381107434
FDG14,OUT035,2440.7531832232735
NCU06,OUT045,3822.296392699136
DRG25,OUT046,3282.7030206343306
DRH49,OUT035,1349.908456679302
FDN15,OUT035,2197.39845133873
FDL43,OUT018,1127.4171639756928
NCT18,OUT049,3321.9227022398636
NCB31,OUT013,4294.333132741878
FDK57,OUT035,1953.8871072173156
FDY04,OUT019,382.9176473913351
NCP54,OUT046,2145.785829388319
FDF41,OUT013,4133.052388749215
FDM01,OUT045,1578.4627394559411
FDW03,OUT045,1594.561249480563
FDF28,OUT045,1916.3355487448082
FDY37,OUT017,2301.7176993831263
FDQ03,OUT017,4009.5397078949727
FDP51,OUT027,3139.6325776474037
FDJ40,OUT017,1839.1228227807264
FDC32,OUT049,1396.3145325962573
DRI49,OUT027,2408.1944029184083
NCW54,OUT017,843.1733722821004
FDF09,OUT017,631.2228652057757
FDP45,OUT018,3357.286955735309
DRJ23,OUT018,2776.1042590896627
FDS59,OUT017,1851.683288053627
FDY08,OUT046,2237.8683063672274
FDX16,OUT049,2494.3562565876364
FDY16,OUT018,2725.250235800112
FDK32,OUT035,2587.80964743248
FDQ22,OUT013,622.3730072906272
NCC31,OUT018,2254.4645711778862
FDG58,OUT049,2340.398411165456
DRF48,OUT013,3092.7685164775944
DRH36,OUT049,1219.1646574425715
NCR30,OUT035,1283.9335664285873
FDB03,OUT019,542.9373211684906
FDZ28,OUT027,3293.3701194203045
FDR35,OUT017,3352.368531038302
DRD15,OUT027,5636.397409835788
FDJ33,OUT019,305.8455995025675
FDA56,OUT010,278.9777036803674
FDP56,OUT046,778.133390696091
NCT30,OUT046,785.104266326199
FDK15,OUT017,1751.7792690633569
FDH44,OUT018,2140.3706408706207
FDV01,OUT013,2525.2078235696854
DRG03,OUT017,2585.975185474868
FDG50,OUT027,2597.9774816451372
FDR16,OUT010,572.6143460862511
FDZ60,OUT046,1793.5409761870408
DRG03,OUT045,2630.038311755284
FDS56,OUT018,3252.317625238128
FDU33,OUT045,727.5309278698103
DRD27,OUT035,1588.1129662211079
FDW22,OUT046,3531.630895834061
DRA24,OUT045,2772.461239550961
FDF38,OUT049,715.6047510032112
FDX48,OUT013,2496.9692161340504
FDS58,OUT018,2318.8315250842193
FDC32,OUT046,1406.3231978911188
NCQ29,OUT045,4097.278273460471
DRK39,OUT018,1235.1322135158234
NCS38,OUT017,1966.2781051317152
DRO47,OUT013,1796.6841230537632
DRG27,OUT027,1413.6688490040315
FDC57,OUT027,5059.203613896007
FDS55,OUT046,2319.0003598168637
NCJ06,OUT018,1799.7951590367466
FDO01,OUT019,307.8360993746028
NCM55,OUT045,2901.207136085172
FDC52,OUT049,2365.3858264721016
FDQ15,OUT045,1288.1969841505838
NCT30,OUT027,1585.2244221705491
NCR42,OUT027,1327.1300985052058
FDD28,OUT035,871.5999582698773
FDQ34,OUT049,1720.863578426641
FDZ12,OUT027,3756.4503186211346
DRE13,OUT019,237.62916610326144
NCN07,OUT019,307.9428091106009
FDM28,OUT035,3079.3332490793323
FDI10,OUT017,2747.7300608699134
FDQ25,OUT013,2829.993647137241
FDA38,OUT010,603.6803800218912
DRI13,OUT049,3505.7534445010997
FDY20,OUT027,2602.1703985407485
NCZ53,OUT035,3190.8334094862994
NCM31,OUT013,2332.4519610546417
DRB01,OUT017,3275.387565724331
DRF37,OUT046,4227.355586248522
NCF42,OUT049,2976.59625967393
FDF16,OUT018,2127.6005742842176
FDB41,OUT013,690.1827039068266
FDR34,OUT013,3777.5226423981276
FDR15,OUT018,2236.1771293597385
NCV42,OUT019,298.41407469090876
FDW51,OUT035,3680.995455649434
FDU36,OUT017,1710.932114745041
FDX60,OUT049,1334.0725286098311
FDY03,OUT035,1874.1648706096855
FDW55,OUT045,3991.6744634566044
FDT01,OUT010,564.0813937803233
FDG58,OUT013,2279.406378068661
FDK21,OUT017,4092.075466027242
NCS41,OUT019,429.506356215486
FDS10,OUT045,2826.5638666687814
NCT53,OUT046,2663.4223082657136
FDJ28,OUT018,2785.9351096068376
FDX44,OUT045,1406.8445617022112
FDT20,OUT018,560.8854161339153
FDO44,OUT017,1812.6580488511509
NCX17,OUT049,3764.6784433752623
FDY01,OUT017,1962.7037095253684
FDJ12,OUT027,5214.054295367267
DRK35,OUT018,560.9703846902461
FDD47,OUT019,399.7548126374563
NCM53,OUT035,1622.777335356151
FDO45,OUT013,1384.9037905791722
NCM42,OUT010,307.61281236771435
FDE04,OUT046,2646.56303338445
NCI30,OUT027,5681.810206936814
FDZ19,OUT013,2899.001859969818
FDW57,OUT013,3024.86327691163
FDA25,OUT013,1601.8814149878299
FDT22,OUT046,892.9242758485555
FDP51,OUT013,1935.6390912578436
FDD48,OUT027,3091.700589301208
FDY39,OUT035,3202.323078094821
FDO48,OUT010,590.9513016737662
FDD23,OUT027,4900.120980153051
DRN35,OUT027,1334.016877564103
FDT01,OUT035,3725.688835374583
FDC20,OUT010,163.473666270678
DRJ35,OUT035,995.0423064401355
FDB32,OUT046,1434.033589513723
FDL24,OUT046,2894.2701975056243
NCV42,OUT035,1870.1113943575763
FDZ46,OUT046,1864.5592704618941
FDC15,OUT013,2536.607938025121
FDD08,OUT019,106.93633666267584
FDY50,OUT049,1373.9347006172666
FDD36,OUT013,1942.91277829181
FDG57,OUT027,1627.4346912613003
FDL21,OUT018,566.4266685867425
FDN16,OUT027,2758.4217051464425
FDJ09,OUT027,1519.2583531165028
FDS01,OUT010,435.6339173299581
FDV33,OUT017,4083.64588232176
DRE12,OUT017,1980.8917202132498
FDR07,OUT013,1510.1184053591978
FDP48,OUT010,439.00878319536315
NCB55,OUT035,898.6841960391082
FDQ08,OUT013,877.7359221362974
FDR34,OUT035,4070.9253390689673
FDO33,OUT046,1858.352144127903
FDP13,OUT045,666.8483370791513
FDX12,OUT049,3985.098243113879
NCT06,OUT049,2738.5897548706644
FDR16,OUT019,499.8808679742696
FDE36,OUT046,2673.993877561751
FDZ36,OUT049,3393.279405425071
FDV13,OUT045,1332.0157191654416
NCZ17,OUT035,632.4464486571792
FDU56,OUT045,2886.832017890544
FDM09,OUT035,2967.0425834643415
FDV02,OUT017,2931.49266433067
FDS34,OUT018,1593.982282488411
FDA11,OUT049,1481.0156382863677
FDP09,OUT017,3776.5736957376007
FDB29,OUT027,3062.57605251408
FDT19,OUT017,2719.077639901697
DRH15,OUT017,698.5083409173418
FDY38,OUT046,3804.686405494902
FDF14,OUT027,3944.2087165608855
FDN48,OUT010,212.82332371517688
FDQ12,OUT013,3863.830845525935
NCJ43,OUT045,2813.7043797579977
FDE17,OUT019,330.0364283733688
FDB05,OUT035,4182.944541509201
FDH10,OUT045,2925.145611743895
NCR06,OUT017,646.7975026726031
FDU32,OUT018,1779.3200968964738
FDD56,OUT049,2986.0388137450045
FDO36,OUT018,2662.3831939381703
FDH16,OUT010,219.5048154702739
FDX10,OUT018,550.7966465446988
FDZ37,OUT017,1482.393473189293
FDU31,OUT010,576.8721353617541
DRC49,OUT049,2280.2353952664334
FDL15,OUT045,2648.209023460746
FDN32,OUT019,440.8736095317274
DRH59,OUT027,2219.755818040923
NCU29,OUT049,2259.588105132778
FDR37,OUT019,436.2202495509788
FDS14,OUT018,2264.4243197167348
FDU02,OUT027,5506.671594147436
FDJ08,OUT035,3225.4761639315752
NCZ06,OUT045,3962.9769740999554
FDO31,OUT049,1381.8525691828713
FDH31,OUT018,1364.1000663345183
FDS58,OUT017,2475.2157821599512
NCA53,OUT027,1645.4364193616666
FDF50,OUT046,3380.253456535362
NCW42,OUT049,3412.372286782124
NCQ17,OUT045,2504.3902869803146
FDK51,OUT018,3373.5346101565565
NCW41,OUT010,385.6232195866285
NCR29,OUT017,838.946794303814
FDB08,OUT019,362.43186697153794
FDA40,OUT027,2479.322251876798
FDL14,OUT018,2260.2360804934815
FDB47,OUT046,3637.4630813028725
FDO03,OUT035,3820.982467090568
DRK13,OUT019,455.8437363210818
FDX13,OUT010,600.202011778306
FDF52,OUT046,3253.2962539690557
FDT11,OUT013,3080.7272511935817
FDB08,OUT013,2411.361964683859
FDQ28,OUT018,2229.52929492533
FDD29,OUT045,4047.0121542873967
NCQ29,OUT027,5610.142396630462
NCO02,OUT013,1016.8841362063796
FDR56,OUT010,489.3186373091032
NCM54,OUT049,2161.015239510589
FDP51,OUT035,1949.4304853561134
FDT38,OUT013,1353.57535665019
FDZ20,OUT018,3357.543726192297
FDJ53,OUT013,1931.975050243621
FDX13,OUT049,4093.5128377212263
FDP58,OUT035,3745.521215471783
NCK31,OUT019,152.08257318866092
FDA35,OUT018,1806.8204169274875
FDV37,OUT018,2875.6894742227687
NCO07,OUT027,5248.182435843304
FDA20,OUT045,3100.6713808488253
FDZ59,OUT035,2676.4612180021372
NCY17,OUT017,679.8416002655798
FDQ28,OUT035,2643.6732161075633
FDV35,OUT017,2496.179212476589
FDQ36,OUT013,624.0196336330486
FDD34,OUT018,2331.2203315199235
FDK51,OUT045,4011.8068649265897
FDV31,OUT035,2805.6072138902214
FDR04,OUT035,1628.888787910834
FDR14,OUT049,931.2227475553507
DRC36,OUT010,429.75182386695684
FDE39,OUT019,303.05731464972564
FDP57,OUT049,1644.8129886098295
FDE57,OUT046,2270.7094016325027
NCN18,OUT046,1849.5500572465348
NCQ05,OUT018,2131.8466987760607
FDW47,OUT035,2075.32583631987
FDV46,OUT035,2197.0178795189277
NCP29,OUT045,999.2182524977102
FDE09,OUT018,1518.3328188942908
NCU06,OUT027,5592.726305604968
FDT19,OUT010,418.66420713376067
DRF15,OUT017,2524.1281671518805
DRI51,OUT013,2853.118968450991
NCX54,OUT013,1741.8443790983913
DRE01,OUT013,4074.8633653819934
NCB07,OUT045,2907.5458604578334
FDU50,OUT035,1918.8631279841543
FDG40,OUT035,616.9282282691955
FDW10,OUT018,2672.942185373581
FDX51,OUT013,2996.600078937627
NCP17,OUT045,1026.1658360700467
FDP21,OUT035,3298.9483056661597
FDL04,OUT045,1522.8881860873748
FDV23,OUT013,1944.2807763761061
FDF24,OUT046,1335.1667278218624
FDH56,OUT027,3054.229143532869
FDB51,OUT049,957.8342206265557
FDI58,OUT027,2641.0828494324796
FDR20,OUT013,683.96185795137
FDC51,OUT018,1791.4070606183177
FDB16,OUT027,2479.322251876798
FDE40,OUT049,934.8305513191896
NCM17,OUT035,715.0135267351451
FDU56,OUT035,3192.2741517521185
FDS32,OUT019,315.35017053558454
FDX02,OUT049,3531.1546379214597
FDT39,OUT027,3958.2402010936303
FDE35,OUT017,867.3163061939578
NCI42,OUT019,488.3367671481063
DRL23,OUT046,1730.8195514181655
FDA10,OUT046,2105.282330325701
FDA11,OUT013,1552.4772438724262
NCM06,OUT046,2249.665671963548
NCT05,OUT035,4333.830517319558
NCQ02,OUT010,452.1749159254365
NCY06,OUT049,2170.139700015971
FDY56,OUT035,3943.7779564725324
FDL02,OUT035,1621.2363281285827
NCI06,OUT035,2986.782273732722
FDQ14,OUT045,2399.7194861728212
FDQ12,OUT017,3994.520791125105
FDP36,OUT046,779.8863847853474
FDK21,OUT027,5665.912524022942
FDO40,OUT045,2674.777891816885
NCK54,OUT019,300.1040181764765
FDY09,OUT018,2650.0292092327636
NCW30,OUT049,4108.849632344664
NCC55,OUT027,1327.1300985052058
FDE58,OUT018,1697.0780889968562
FDR39,OUT013,3071.013022737767
FDU28,OUT049,3188.0703228713833
FDH08,OUT017,3873.039365251417
FDG35,OUT045,2763.320494982435
FDG22,OUT049,676.0556032592151
FDC34,OUT035,2734.793492021087
FDP15,OUT018,3340.6282769437225
FDK34,OUT010,600.2414864094735
FDU45,OUT035,1947.3771429789128
FDQ04,OUT027,1336.214937133297
FDX22,OUT018,2903.5253910651036
FDB45,OUT017,1713.8851129092325
NCH43,OUT027,5297.840444229243
DRE60,OUT046,3555.8507849660546
FDD17,OUT027,5674.503914642875
NCM54,OUT017,2254.171940393884
NCH55,OUT013,2055.390244638198
NCT06,OUT017,2731.9262334296427
FDA48,OUT027,5380.439529329405
FDY58,OUT027,5522.973342894516
FDO25,OUT045,3519.091512406864
FDN50,OUT045,1448.0567631381084
FDH35,OUT035,2881.1354639724145
FDK09,OUT045,3706.2082686960935
FDO16,OUT013,1380.2486319179925
FDW11,OUT045,1033.937393834427
FDU47,OUT027,3705.686232883514
NCQ42,OUT010,278.4826166975153
FDK55,OUT027,2590.910884958042
FDN08,OUT049,1919.219528253169
FDT57,OUT045,3800.549826203434
FDJ12,OUT018,2898.5469877066794
DRL59,OUT017,784.5042328824155
NCN53,OUT046,652.684409003688
FDO51,OUT010,126.32625974407132
FDK56,OUT017,3242.4440388718754
FDY12,OUT035,784.0623453065767
FDU15,OUT035,632.4702572866054
FDQ19,OUT046,3858.1742542611382
DRF15,OUT045,2621.6911421932436
DRE25,OUT019,254.6754922707338
FDK57,OUT018,1740.2935487597342
FDD33,OUT010,602.3888817762855
FDR34,OUT027,5535.212076685276
FDU04,OUT045,1874.0928771115534
