Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3325.6778248314063
FDK03,OUT035,3768.5067456655383
FDT45,OUT017,602.5152358045516
NCC54,OUT027,5120.562533423972
FDP08,OUT018,3567.4255318704313
FDU44,OUT046,2628.6229771401713
DRG39,OUT035,584.6119865219998
FDU32,OUT049,2130.131592941158
FDY27,OUT049,3120.8105269887437
NCP54,OUT013,1630.2185837651741
NCZ41,OUT049,2128.8905624673766
DRL49,OUT013,1917.2400056483493
FDI05,OUT018,1712.2644808656755
FDY56,OUT045,3311.649743264208
DRC13,OUT013,1727.8659453048813
NCV29,OUT017,2604.3763598146747
FDR24,OUT049,1605.6332005152713
FDZ34,OUT018,3501.943308613167
FDP37,OUT035,1617.383398448459
FDX08,OUT027,4313.046661229111
FDS57,OUT045,1883.154636101403
NCG18,OUT049,1826.280896144509
FDK25,OUT018,3124.3056701622477
FDH53,OUT049,1551.7693219355529
DRI59,OUT018,4040.669540385455
FDA52,OUT046,2765.551989769171
FDT20,OUT010,-942.93593179712
FDE36,OUT019,1622.3732945165425
FDI24,OUT017,2444.721461515926
FDB28,OUT018,3604.5519916818334
FDV11,OUT017,2532.6595494092144
FDP01,OUT046,2472.2845127812934
FDD34,OUT027,4029.755167536267
FDJ50,OUT027,2307.838250524559
FDZ44,OUT013,1560.8868359415278
DRO59,OUT035,927.2190706511924
DRB48,OUT045,453.3838887170982
FDR21,OUT018,3250.643605570954
NCE42,OUT010,2194.4017653798346
FDO23,OUT046,1385.8402433679062
NCE30,OUT018,3794.3489931148483
FDQ22,OUT035,368.3596849923724
FDY01,OUT045,1476.7724009051262
FDS08,OUT017,2525.1660977797865
FDG28,OUT018,4453.4937833850145
FDQ51,OUT018,1412.7119285580907
FDB05,OUT017,3609.0265127824155
FDO56,OUT049,2068.0002133574358
FDE02,OUT018,2133.5188043191984
FDN45,OUT017,3149.6113482955616
FDS09,OUT013,474.3538384251839
NCA54,OUT018,3393.2181728529945
FDP09,OUT010,1783.4442018150012
FDC53,OUT045,1379.4067161362264
NCM55,OUT017,2639.1844901796176
FDL09,OUT018,3144.07772842481
FDA11,OUT019,482.33855385863217
FDA50,OUT045,1169.00165984065
FDC23,OUT017,2600.6096618703905
FDE22,OUT049,2697.867262948134
FDD23,OUT046,3013.33575233937
NCA29,OUT049,2916.9253595115274
FDK38,OUT046,2332.4658217987026
DRC13,OUT046,2025.100987719583
NCP43,OUT049,3004.326987443996
FDX28,OUT049,1658.566943004294
FDF08,OUT049,1619.5208385661904
FDZ33,OUT046,2303.011361985617
FDD10,OUT049,3023.4005315783247
FDO58,OUT017,2298.5806861579226
FDI50,OUT017,3435.7211568510315
FDO58,OUT045,2339.1314333528526
FDX08,OUT013,2560.23191566517
NCK17,OUT010,-896.4476900335987
FDF39,OUT035,3944.953302900823
FDU45,OUT010,270.42257758256324
NCJ18,OUT018,2261.389972928954
DRC27,OUT019,2837.9859130724394
DRC25,OUT035,1092.2806311351928
FDU59,OUT035,2203.7568593657807
FDU28,OUT035,2903.897185529266
NCP30,OUT046,699.1144233768518
FDB39,OUT018,1426.614647003918
FDE41,OUT013,1078.670799189037
DRH11,OUT010,-718.5177258410238
FDA58,OUT045,3363.409049617201
FDU50,OUT046,1866.3080526900462
FDM34,OUT013,1681.7179773431826
FDM44,OUT027,3066.078922511803
FDR39,OUT045,2560.1947732838985
FDM25,OUT045,2527.254529162123
FDQ49,OUT049,2689.1643955757677
DRH25,OUT018,1426.276681738803
FDM09,OUT027,4120.263704055853
FDL44,OUT019,1626.001840670956
NCR42,OUT018,1074.7635427075481
DRL59,OUT046,909.0820172575282
FDX43,OUT013,2277.4523583040163
DRK47,OUT010,1951.9747251610925
FDU48,OUT018,2587.4670677310664
FDY12,OUT045,487.92921066801046
NCN43,OUT018,2552.535666758796
NCM55,OUT018,3391.238175637564
FDQ21,OUT027,3512.2059704569133
FDX13,OUT035,3670.4893231108376
NCK30,OUT027,5378.091723688996
FDG20,OUT049,2885.314863951088
DRG27,OUT017,317.932970002649
FDY14,OUT018,4642.2201116952
FDP59,OUT035,1391.9332023702864
FDU60,OUT017,2590.2447072385257
NCC18,OUT019,1526.9588186687417
DRJ39,OUT017,3171.333437243844
FDS07,OUT049,1892.1509611679294
FDM08,OUT027,4963.838216147442
FDP51,OUT045,1632.9793836872368
FDU16,OUT035,1067.262494617948
FDH12,OUT013,1309.2030626056076
DRE48,OUT010,1575.525709864923
NCL42,OUT027,5267.322454824025
FDR21,OUT045,2484.6755044334263
NCW29,OUT035,1833.4481939497177
FDO11,OUT013,3689.8183362218865
NCM31,OUT049,2351.1417279483726
FDV35,OUT019,1320.0796735106383
FDF58,OUT017,800.8663572157229
NCE43,OUT049,2755.9860162006257
FDA02,OUT035,2082.17495541798
DRL37,OUT010,-875.2658787377852
FDR24,OUT018,2004.9004218317305
FDW59,OUT049,1526.7907205339136
FDS22,OUT049,983.4863924895767
FDW24,OUT017,557.4298680110062
FDU24,OUT035,1189.4821627266
FDA21,OUT027,4373.79348666546
FDH58,OUT027,3289.0245186073694
FDW36,OUT018,2158.38712368674
FDI45,OUT027,4162.413661547484
FDU01,OUT018,3640.7731897856843
FDF35,OUT027,3035.6653300778717
FDU43,OUT019,2757.031589055485
FDE24,OUT019,1192.1053341570096
FDK50,OUT049,2765.7132873906603
FDG31,OUT045,749.2560750870689
FDC60,OUT045,1140.3931265855454
FDL36,OUT013,1061.1799974953392
FDP21,OUT013,2748.470432519494
FDW16,OUT045,1223.263004796188
FDX02,OUT017,3246.1035148521937
FDQ58,OUT027,3913.052169395263
FDT51,OUT046,1901.7145580120855
FDD59,OUT049,1452.200858371398
NCM42,OUT018,2291.2001967340398
FDA57,OUT018,1187.5454792954026
FDZ48,OUT035,1640.2098242236607
FDE46,OUT045,2181.1220658172747
NCZ30,OUT019,952.1984798452881
FDB56,OUT017,2718.1966066952973
FDA25,OUT027,3105.5633636204293
FDD20,OUT013,1788.4111591093601
FDL25,OUT013,1102.8158194933494
NCO18,OUT049,2987.698276491068
FDJ45,OUT017,263.8993609414475
FDR12,OUT035,2492.9707595143714
NCF19,OUT010,-791.5289835640785
FDK25,OUT046,2578.4798590654195
NCR17,OUT046,1864.2484201276402
FDC52,OUT046,2551.7800752738085
NCA54,OUT017,2600.6865741787865
FDR45,OUT010,2218.8745509902396
NCM19,OUT049,1954.9563321313367
FDF39,OUT027,5662.930837248341
FDX23,OUT049,1729.2276841346143
FDD58,OUT027,2985.3497499447562
FDX28,OUT013,1178.8403754313872
NCD31,OUT013,2290.2522699315027
FDU57,OUT018,2908.3206285939646
FDI27,OUT046,816.2313953188927
NCM42,OUT046,1766.8827851170536
FDD32,OUT027,2781.641781801983
FDI34,OUT013,3272.2502787450276
NCM29,OUT049,2269.7040155875666
FDG46,OUT018,2395.1606616148188
DRC01,OUT010,-657.5627190320481
FDB15,OUT027,5451.107257906091
NCA17,OUT027,3793.4220392719685
FDF10,OUT046,2289.453329734265
FDR26,OUT027,4240.988362284543
FDI02,OUT049,1909.6787522078557
NCM54,OUT010,425.0200520890485
FDF14,OUT013,2089.8433104391524
FDJ33,OUT010,327.506068442259
FDM20,OUT035,3600.295993600748
FDC03,OUT027,4523.244913953813
NCX05,OUT046,1796.9375240039249
NCM41,OUT027,2900.5865508156608
NCU29,OUT010,804.3649437326651
FDQ59,OUT017,1108.4392671654973
FDH46,OUT010,103.71662415396804
FDH09,OUT013,474.08002951995627
NCD06,OUT045,413.5698380067839
FDC15,OUT035,2040.106149492533
DRD37,OUT027,2218.182066582454
FDT28,OUT027,3754.1769257059063
FDR28,OUT027,4092.7693796539547
FDT38,OUT017,1085.0397942059844
FDV34,OUT027,2750.684705773347
FDY52,OUT035,879.7285916100636
FDB34,OUT013,1067.486678131439
DRL23,OUT018,2254.5947389862217
DRB24,OUT046,2500.254885715886
FDJ50,OUT046,932.6243569224096
FDQ49,OUT035,2224.214120101259
FDP20,OUT035,1690.9667133618132
FDV19,OUT027,4005.5285216653588
NCR54,OUT045,2752.471748625532
FDO09,OUT010,2454.788737727177
FDS57,OUT018,2711.407691442087
FDN10,OUT049,2021.518663071277
FDV23,OUT049,2074.970529214074
FDY28,OUT049,3475.8821849461037
DRG51,OUT013,2299.7993853811895
FDD45,OUT019,366.03532019543104
NCL18,OUT027,4330.556034755258
NCM29,OUT013,1785.1286525738797
FDF17,OUT027,4515.700946305104
FDE22,OUT017,2309.353020806789
FDQ22,OUT017,371.57514207442125
FDS01,OUT013,2551.498893105986
FDW35,OUT027,2180.188564296322
FDJ33,OUT046,1987.6466298032778
NCF54,OUT035,2426.2008339858935
FDE09,OUT013,1458.3224733595748
NCE06,OUT045,2215.7730924825573
DRH49,OUT049,1480.778120029671
FDY43,OUT045,2339.3423330744877
NCT05,OUT017,3779.649155945083
FDZ34,OUT045,2706.38098902632
FDL38,OUT017,1244.2931043911371
FDZ31,OUT017,2701.054121702711
FDR14,OUT035,495.83530906536066
NCN54,OUT049,1455.8491843494442
NCC42,OUT027,3629.7400320787183
FDK08,OUT017,1522.080857087305
FDP59,OUT013,1378.6007287698812
FDV22,OUT035,2333.286881317744
FDD33,OUT035,3331.79359427887
DRE60,OUT027,4872.649215512298
FDK52,OUT046,3533.4848319367084
FDA02,OUT017,2127.461506188651
FDM56,OUT049,1858.406105565923
FDE57,OUT035,1979.6020329090488
FDM32,OUT045,1175.588655713403
NCQ30,OUT027,3374.345222296196
FDQ27,OUT027,3282.2941417470515
FDT60,OUT027,3356.9346797957596
FDU43,OUT049,3968.875864011839
NCO55,OUT035,1362.0320372213905
FDG02,OUT045,2802.283046347807
FDJ28,OUT013,2713.302029961496
FDP40,OUT045,1577.4693805679472
FDJ38,OUT045,2791.4231767688525
NCC54,OUT017,3461.7156767110428
NCZ41,OUT046,1968.1145183401204
FDK38,OUT019,1523.17917340393
FDU52,OUT013,2094.6876774313937
FDC40,OUT046,1261.1852686194266
NCR30,OUT017,881.9580768615615
NCN18,OUT017,1416.6055673775668
FDB50,OUT035,862.8978987756996
FDG04,OUT013,2717.847454287606
FDR26,OUT035,2517.340955864163
NCT17,OUT018,3498.817978932079
FDX35,OUT027,4998.565234552498
FDS12,OUT046,1900.9587416982727
NCZ29,OUT027,3377.5558883725907
FDB38,OUT010,1055.2395787064847
FDP12,OUT013,336.97603497555656
FDP22,OUT046,839.1575236798467
FDS26,OUT018,4558.991411292045
FDR52,OUT046,3053.3058004588743
DRJ13,OUT046,2534.6041232436028
FDU48,OUT027,3474.7943983024743
FDE29,OUT035,596.7087466923567
NCT29,OUT049,2062.5073888433685
DRK37,OUT018,3504.52782801485
FDK55,OUT046,1441.2344630182433
FDR07,OUT046,1492.6602899253685
FDO21,OUT027,5086.0692894095155
FDK46,OUT049,4247.418729290897
FDB12,OUT045,1367.1206874606928
FDT31,OUT027,4462.566530079652
FDJ33,OUT045,1695.986667056095
FDC26,OUT027,3069.2648351674793
NCQ02,OUT045,2769.3463630660044
FDP08,OUT010,1408.521132197377
FDB11,OUT027,4950.865232104317
FDV55,OUT013,1957.8149981245824
FDW20,OUT049,2116.8050012130648
NCJ18,OUT019,735.0225352036939
FDC41,OUT018,1644.848656498733
FDE14,OUT027,3111.9701518437396
FDG35,OUT013,2567.5531890306893
FDF45,OUT035,771.4502292735278
FDS19,OUT027,2689.909137451465
FDS58,OUT019,1620.9213150540095
FDA26,OUT017,3221.5277464891956
FDM32,OUT049,1599.9310520035651
FDL45,OUT046,2027.1765779282318
FDZ55,OUT049,2722.106514332518
FDY37,OUT049,2483.0094944844977
FDO46,OUT046,3142.5534355712443
FDQ60,OUT046,1895.3994272445839
FDA19,OUT018,2574.748253915252
FDL15,OUT046,2443.760060408695
FDM10,OUT018,3828.0250065211235
NCL05,OUT017,419.0580374466517
DRK49,OUT010,-876.9386266468687
NCE18,OUT027,5413.3007297411405
FDG40,OUT049,735.352058742166
DRI59,OUT045,3223.243108396218
FDK28,OUT035,3729.52413055855
NCD06,OUT019,-344.3441096176521
FDO11,OUT019,3015.8445196876164
FDK27,OUT046,1988.3423107364697
FDT43,OUT027,2281.12305030244
FDD38,OUT018,2281.1418462979336
FDA16,OUT049,3642.379984583359
FDL14,OUT027,3930.6801995215615
NCM17,OUT049,843.6779084224856
FDD20,OUT045,1728.6382917028855
FDA40,OUT045,1325.0578945635343
FDL43,OUT045,999.964934398778
FDV15,OUT045,1243.6524670747503
FDE52,OUT046,1527.338046298517
NCL17,OUT010,654.727099130366
NCJ31,OUT045,3334.716336217669
FDR60,OUT045,876.2866795180921
NCA18,OUT035,1547.0355954360089
FDS21,OUT027,2539.162507679536
FDW09,OUT035,1068.6770756661913
FDL26,OUT035,2299.7511441272454
FDS47,OUT018,1843.0893130616064
FDC39,OUT046,3145.5157165617175
FDT51,OUT035,1619.377669780596
FDK40,OUT035,3906.168027082142
NCG19,OUT045,3306.560603881897
FDZ07,OUT046,1005.6194451635938
FDF08,OUT027,2866.0030773276467
FDO04,OUT013,588.6346339742325
FDK41,OUT018,1756.8618446971273
FDP15,OUT049,4120.598197153906
NCD43,OUT018,2247.757542339771
NCP18,OUT013,2047.376181748747
FDZ51,OUT046,1699.2709853016604
DRH13,OUT035,1490.3165911143292
FDF38,OUT045,469.4999245852018
NCI43,OUT045,548.3724201774137
FDM38,OUT027,2296.1758798167966
FDS03,OUT013,666.55281780612
DRJ47,OUT017,2431.840991928746
FDT50,OUT010,-70.01655191880695
FDV02,OUT046,2709.16084224024
NCG18,OUT017,1420.6541906315783
FDW52,OUT046,2680.3595709268843
FDS40,OUT035,379.4877347925933
FDN31,OUT017,2704.868831662867
FDA37,OUT045,1718.3895594397118
FDA15,OUT046,4001.215556949532
FDL39,OUT046,2896.8446929617885
FDJ53,OUT045,1621.2154069843814
FDX22,OUT013,3082.23635580126
NCZ42,OUT045,3546.14710806189
FDD56,OUT027,4182.580357759287
FDD40,OUT017,2889.6522321969023
FDS50,OUT013,3116.7983995449567
NCN14,OUT013,2707.022495810137
FDT15,OUT013,2615.4389037213014
NCS18,OUT027,3141.7694728877154
NCO26,OUT010,186.51058099409602
FDF58,OUT018,1588.674605716134
NCB19,OUT013,993.910979636772
FDH26,OUT017,2030.2352736042444
DRB24,OUT027,3880.270979752069
FDA49,OUT018,1866.1873853734146
FDB32,OUT045,1275.019640870028
FDI36,OUT017,3027.898163686154
NCA17,OUT010,769.1389625082904
FDH22,OUT013,1551.3488697620373
NCM26,OUT018,3078.343753501285
FDT15,OUT027,4369.220417630784
FDB16,OUT018,1916.3939403838476
NCP54,OUT027,3393.2522848737876
FDJ36,OUT013,1251.5731065851655
FDO28,OUT045,1588.5980959077874
FDU09,OUT013,575.6175945407814
FDF29,OUT017,1873.6752563709597
FDY08,OUT013,1815.8010002066048
DRJ59,OUT018,1182.1612227996816
FDT23,OUT027,2706.3040357540317
FDU15,OUT018,1233.890106989386
FDT47,OUT013,1307.4024759675435
FDI53,OUT019,1804.7696471515706
FDR59,OUT018,4671.96824407159
FDD53,OUT035,386.9368260145752
FDY51,OUT017,3143.2344656365867
FDT04,OUT049,704.0414068085229
FDU51,OUT049,2933.21966075174
FDG14,OUT035,2174.271380514586
NCU06,OUT045,3308.8848340020027
DRG25,OUT046,2997.063877687695
DRH49,OUT035,1092.1552481588624
FDN15,OUT035,1975.1176037174891
FDL43,OUT018,1778.462087794011
NCT18,OUT049,3013.560549328392
NCB31,OUT013,3684.201160419039
FDK57,OUT035,1570.6414533499892
FDY04,OUT019,1626.0810228384325
NCP54,OUT046,1957.0571179442504
FDF41,OUT013,3407.524441820048
FDM01,OUT045,1551.6574275040307
FDW03,OUT045,1479.7543055903402
FDF28,OUT045,1732.9409678495954
FDY37,OUT017,2063.3436815480195
FDQ03,OUT017,3472.7761952284714
FDP51,OUT027,3326.849369393073
FDJ40,OUT017,1543.1195973302915
FDC32,OUT049,1575.39803920115
DRI49,OUT027,2582.4263857789083
NCW54,OUT017,567.4442690983378
FDF09,OUT017,427.55176596110255
FDP45,OUT018,4540.178335803033
DRJ23,OUT018,3472.722095110544
FDS59,OUT017,1553.2944080439001
FDY08,OUT046,2139.460976097485
FDX16,OUT049,2461.4264982744544
FDY16,OUT018,3424.8887355937036
FDK32,OUT035,2334.0212349736207
FDQ22,OUT013,334.7569541555637
NCC31,OUT018,3038.378712721889
FDG58,OUT049,2592.8695692178467
DRF48,OUT013,2641.5378266470275
DRH36,OUT049,1351.9815167057423
NCR30,OUT035,892.9475714085988
FDB03,OUT019,2696.1706828302363
FDZ28,OUT027,3465.6750601206318
FDR35,OUT017,2903.1145278709
DRD15,OUT027,5061.142053283058
FDJ33,OUT019,944.2251319700576
FDA56,OUT010,428.736380852582
FDP56,OUT046,796.8517940844563
NCT30,OUT046,754.3635619657553
FDK15,OUT017,1262.5130399359032
FDH44,OUT018,3036.503161414433
FDV01,OUT013,2106.041761029575
DRG03,OUT017,2115.196599823329
FDG50,OUT027,2909.358785236898
FDR16,OUT010,1766.6546719742591
FDZ60,OUT046,1632.5089108395123
DRG03,OUT045,2132.4344337904663
FDS56,OUT018,4743.194029609471
FDU33,OUT045,417.95935987230325
DRD27,OUT035,1335.4514493942138
FDW22,OUT046,3723.353554058534
DRA24,OUT045,2356.794844845439
FDF38,OUT049,889.1707043094393
FDX48,OUT013,2167.2281250835613
FDS58,OUT018,3166.7104933938476
FDC32,OUT046,1422.4442439487048
NCQ29,OUT045,3759.873737284323
DRK39,OUT018,1863.3473169447357
NCS38,OUT017,1490.276538259775
DRO47,OUT013,1366.487358653826
DRG27,OUT027,2038.5129058184862
FDC57,OUT027,4478.9514069863835
FDS55,OUT046,2291.7249293830187
NCJ06,OUT018,2434.161790367294
FDO01,OUT019,1161.21832341551
NCM55,OUT045,2615.920691002899
FDC52,OUT049,2703.290614211163
FDQ15,OUT045,935.1434955132709
NCT30,OUT027,2147.3689878460086
NCR42,OUT027,1968.2850841613272
FDD28,OUT035,802.9473004935858
FDQ34,OUT049,1697.5614858033587
FDZ12,OUT027,3605.6264735138125
DRE13,OUT019,407.615076507597
NCN07,OUT019,1122.9807485345489
FDM28,OUT035,2572.333988657596
FDI10,OUT017,2453.474634261087
FDQ25,OUT013,2443.9071764550176
FDA38,OUT010,2266.1679574022914
DRI13,OUT049,3610.3564739109515
FDY20,OUT027,2867.094809984709
NCZ53,OUT035,2715.8322673352377
NCM31,OUT013,1897.8500152443567
DRB01,OUT017,2666.477544318683
DRF37,OUT046,4075.21333222205
NCF42,OUT049,2818.5724144469837
FDF16,OUT018,2827.604339784221
FDB41,OUT013,429.18728955255904
FDR34,OUT013,3350.0530926030933
FDR15,OUT018,3061.7063228669235
NCV42,OUT019,798.6599722840078
FDW51,OUT035,3062.594607111204
FDU36,OUT017,1284.507344981359
FDX60,OUT049,1405.6577932176363
FDY03,OUT035,1529.5329197056599
FDW55,OUT045,3720.596114492572
FDT01,OUT010,1640.8521961140473
FDG58,OUT013,2113.0963082543453
FDK21,OUT017,3730.6689575490423
NCS41,OUT019,1852.1871441744443
FDS10,OUT045,2596.0130809732436
NCT53,OUT046,2619.8400561100293
FDJ28,OUT018,3570.7290905995856
FDX44,OUT045,1125.9187257090866
FDT20,OUT018,1162.5111731671398
FDO44,OUT017,1422.5938751219187
NCX17,OUT049,3762.513719589688
FDY01,OUT017,1506.0842701816723
FDJ12,OUT027,4783.941306975714
DRK35,OUT018,1095.823051359589
FDD47,OUT019,1563.9519654318804
NCM53,OUT035,1397.7420467148054
FDO45,OUT013,1127.82262224045
NCM42,OUT010,198.76519743889548
FDE04,OUT046,3036.8264562314193
NCI30,OUT027,5294.770860045011
FDZ19,OUT013,2364.6181711996005
FDW57,OUT013,2440.6472824797524
FDA25,OUT013,1485.6930978296668
FDT22,OUT046,888.2000141901908
FDP51,OUT013,1554.1969146200954
FDD48,OUT027,3287.7515538105727
FDY39,OUT035,2666.929664097133
FDO48,OUT010,2004.372377593821
FDD23,OUT027,4395.71402428866
DRN35,OUT027,1993.986296005868
FDT01,OUT035,3006.8940500177114
FDC20,OUT010,-647.3506890270141
DRJ35,OUT035,727.8653063481402
FDB32,OUT046,1538.5358003935935
FDL24,OUT046,2841.458410787686
NCV42,OUT035,1541.317492421494
FDZ46,OUT046,1720.698559891112
FDC15,OUT013,1981.6254645589534
FDD08,OUT019,-363.37650752167747
FDY50,OUT049,1723.4023664633364
FDD36,OUT013,1597.9518546311424
FDG57,OUT027,2176.1024212548577
FDL21,OUT018,1330.482568001954
FDN16,OUT027,3073.602052687253
FDJ09,OUT027,2143.740729484802
FDS01,OUT010,1313.9277186446548
FDV33,OUT017,3910.337409123568
DRE12,OUT017,1516.3109904909202
FDR07,OUT013,1161.1723211454932
FDP48,OUT010,1379.2773501315824
NCB55,OUT035,532.8108289150239
FDQ08,OUT013,731.080231115392
FDR34,OUT035,3464.6912450643867
FDO33,OUT046,1737.224502644316
FDP13,OUT045,312.0253738403478
FDX12,OUT049,4170.792154676283
NCT06,OUT049,2791.129403883611
FDR16,OUT019,2597.8578095963535
FDE36,OUT046,2688.386933463892
FDZ36,OUT049,3107.514684091979
FDV13,OUT045,1207.6276985704908
NCZ17,OUT035,278.15549790953605
FDU56,OUT045,2610.890391384807
FDM09,OUT035,2424.2687106305557
FDV02,OUT017,2417.440807323395
FDS34,OUT018,2321.630522074987
FDA11,OUT049,1685.7275406474382
FDP09,OUT017,3077.0484237678743
FDB29,OUT027,3281.2560070558643
FDT19,OUT017,2659.6246709335246
DRH15,OUT017,379.0914991914626
FDY38,OUT046,3660.091413307184
FDF14,OUT027,3850.0997965959937
FDN48,OUT010,-133.14544830593445
FDQ12,OUT013,3309.3720335206626
NCJ43,OUT045,2486.217056889575
FDE17,OUT019,1437.3221085981488
FDB05,OUT035,3593.569284658106
FDH10,OUT045,2744.7080326630444
NCR06,OUT017,487.2642329856535
FDU32,OUT018,2485.844059195301
FDD56,OUT049,2879.0058200676467
FDO36,OUT018,3332.629359361284
FDH16,OUT010,-134.99252202256298
FDX10,OUT018,1080.6016708979705
FDZ37,OUT017,1244.8113660575423
FDU31,OUT010,1949.761814558684
DRC49,OUT049,2377.2737758287917
FDL15,OUT045,2124.107173379626
FDN32,OUT019,2109.8857209471817
DRH59,OUT027,2588.761816945129
NCU29,OUT049,2530.0651695007045
FDR37,OUT019,2130.5175889020775
FDS14,OUT018,2998.9253711300457
FDU02,OUT027,4922.589527774378
FDJ08,OUT035,2684.6535600992324
NCZ06,OUT045,3640.776479492515
FDO31,OUT049,1550.6988219652694
FDH31,OUT018,2235.98361685219
FDS58,OUT017,2358.6212931705186
NCA53,OUT027,2289.3898241306156
FDF50,OUT046,3276.721677656397
NCW42,OUT049,3636.9903792566056
NCQ17,OUT045,2103.9575845013046
FDK51,OUT018,4756.811911224666
NCW41,OUT010,969.4111824095141
NCR29,OUT017,612.5427147273256
FDB08,OUT019,1532.3401553327083
FDA40,OUT027,2779.8932046513396
FDL14,OUT018,3095.803109315984
FDB47,OUT046,3247.3097093865404
FDO03,OUT035,3388.6139223777022
DRK13,OUT019,1995.1800983235794
FDX13,OUT010,2318.8424198294165
FDF52,OUT046,2871.9784018006803
FDT11,OUT013,2725.017364717927
FDB08,OUT013,2340.749118779361
FDQ28,OUT018,3177.2887728302226
FDD29,OUT045,3742.391970934766
NCQ29,OUT027,5458.286214898606
NCO02,OUT013,677.5912188804646
FDR56,OUT010,1466.37829756553
NCM54,OUT049,2130.791364660748
FDP51,OUT035,1581.541493505842
FDT38,OUT013,995.3876722415716
FDZ20,OUT018,4518.097395503002
FDJ53,OUT013,1543.9674328315782
FDX13,OUT049,4076.216767854297
FDP58,OUT035,3092.615623169497
NCK31,OUT019,-122.81812194339085
FDA35,OUT018,2517.081594269232
FDV37,OUT018,3658.1085917585383
NCO07,OUT027,4856.8800352416965
FDA20,OUT045,2648.312655387586
FDZ59,OUT035,2372.8650099416286
NCY17,OUT017,332.57215090874456
FDQ28,OUT035,2178.374666267557
FDV35,OUT017,2071.36487893381
FDQ36,OUT013,184.22972995007888
FDD34,OUT018,3159.358705164332
FDK51,OUT045,4018.3216789356734
FDV31,OUT035,2422.6622576716736
FDR04,OUT035,1299.4998634352437
FDR14,OUT049,923.262959672646
DRC36,OUT010,1224.249005523448
FDE39,OUT019,925.4267810958816
FDP57,OUT049,1803.618211410584
FDE57,OUT046,2265.049916865398
NCN18,OUT046,1694.50179036587
NCQ05,OUT018,2938.8320705186557
FDW47,OUT035,1623.4316930956375
FDV46,OUT035,1967.0356499667841
NCP29,OUT045,655.7942845511918
FDE09,OUT018,2325.1000579098495
NCU06,OUT027,4993.81376043073
FDT19,OUT010,1074.2674196209869
DRF15,OUT017,2151.6072617842237
DRI51,OUT013,2352.007776947386
NCX54,OUT013,1322.0009050533458
DRE01,OUT013,3335.1077526683416
NCB07,OUT045,2750.641654308688
FDU50,OUT035,1559.0508063486081
FDG40,OUT035,298.4499507949989
FDW10,OUT018,3249.1690167142037
FDX51,OUT013,2825.3853220674255
NCP17,OUT045,761.5873279875068
FDP21,OUT035,2780.5175300754654
FDL04,OUT045,1307.4486430094926
FDV23,OUT013,1543.8013969325116
FDF24,OUT046,1401.2323171158705
FDH56,OUT027,3256.7864108188323
FDB51,OUT049,1168.3304220758407
FDI58,OUT027,2956.070410470357
FDR20,OUT013,509.53253108029674
FDC51,OUT018,2605.881672132789
FDB16,OUT027,2796.6449290354353
FDE40,OUT049,1121.3472899376534
NCM17,OUT035,408.3726618012985
FDU56,OUT035,2782.782670140962
FDS32,OUT019,1313.8956811048752
FDX02,OUT049,3667.4301501141513
FDT39,OUT027,3963.7678505577783
FDE35,OUT017,716.6321569328331
NCI42,OUT019,2397.4594626211856
DRL23,OUT046,1748.9156112990331
FDA10,OUT046,1835.665037786749
FDA11,OUT013,1196.5368484238707
NCM06,OUT046,2422.2391384590937
NCT05,OUT035,3818.4512626233395
NCQ02,OUT010,1460.3490712406006
NCY06,OUT049,2187.811352886001
FDY56,OUT035,3288.228289030826
FDL02,OUT035,1364.5899670646645
NCI06,OUT035,2535.2708709405606
FDQ14,OUT045,2072.3129841351447
FDQ12,OUT017,3338.3656243794335
FDP36,OUT046,803.9628872084829
FDK21,OUT027,5435.50586500325
FDO40,OUT045,2074.496146412551
NCK54,OUT019,1042.3481862180156
FDY09,OUT018,3343.6217645425854
NCW30,OUT049,4332.766557493116
NCC55,OUT027,2158.2864820396962
FDE58,OUT018,2367.8720536955493
FDR39,OUT013,2514.131794503267
FDU28,OUT049,3094.6188211629524
FDH08,OUT017,3375.7958254701944
FDG35,OUT045,2621.6012997067055
FDG22,OUT049,798.918710714102
FDC34,OUT035,2120.850055093643
FDP15,OUT018,4474.6456175986805
FDK34,OUT010,2194.6210742967864
FDU45,OUT035,1631.7945936007009
FDQ04,OUT027,2020.8336116044634
FDX22,OUT018,3927.191909431423
FDB45,OUT017,1415.8859130724613
NCH43,OUT027,4800.906907215918
DRE60,OUT046,3423.082920475645
FDD17,OUT027,5154.118677980199
NCM54,OUT017,1734.4135135969696
NCH55,OUT013,1697.5646784780497
NCT06,OUT017,2344.928695700578
FDA48,OUT027,4821.03786111487
FDY58,OUT027,5018.056888988269
FDO25,OUT045,2957.3683575943314
FDN50,OUT045,1318.223069344283
FDH35,OUT035,2301.804422474618
FDK09,OUT045,3235.664739074339
FDO16,OUT013,1047.3286857369758
FDW11,OUT045,741.422139366884
FDU47,OUT027,3836.771188930746
NCQ42,OUT010,460.06195894830216
FDK55,OUT027,2875.709093160689
FDN08,OUT049,2008.8231363202613
FDT57,OUT045,3505.110155895282
FDJ12,OUT018,3859.451694800015
DRL59,OUT017,619.1074923002132
NCN53,OUT046,626.3331348649808
FDO51,OUT010,-797.0231395758037
FDK56,OUT017,2605.0602160572716
FDY12,OUT035,525.3686160408852
